limiar,vp,vn,fp,fn,acuracia,precisao,recall,f1,conjunto,modo,versao
0.88,198,3447,98,457,0.8678571428571429,0.668918918918919,0.30229007633587784,0.416403785488959,teste,sem_alvo,v1
0.89,185,3451,94,470,0.8657142857142858,0.6630824372759857,0.2824427480916031,0.3961456102783726,teste,sem_alvo,v1
0.9,160,3458,87,495,0.8614285714285714,0.6477732793522267,0.24427480916030533,0.35476718403547675,teste,sem_alvo,v1
0.91,136,3471,74,519,0.8588095238095238,0.6476190476190476,0.20763358778625954,0.31445086705202313,teste,sem_alvo,v1
0.92,110,3490,55,545,0.8571428571428571,0.6666666666666666,0.16793893129770993,0.2682926829268293,teste,sem_alvo,v1
0.93,84,3518,27,571,0.8576190476190476,0.7567567567567568,0.1282442748091603,0.2193211488250653,teste,sem_alvo,v1
0.9400000000000001,55,3534,11,600,0.8545238095238096,0.8333333333333334,0.08396946564885496,0.15256588072122051,teste,sem_alvo,v1
0.9500000000000001,30,3539,6,625,0.8497619047619047,0.8333333333333334,0.04580152671755725,0.08683068017366136,teste,sem_alvo,v1
0.96,21,3542,3,634,0.8483333333333334,0.875,0.03206106870229008,0.061855670103092786,teste,sem_alvo,v1
0.97,18,3543,2,637,0.8478571428571429,0.9,0.02748091603053435,0.05333333333333334,teste,sem_alvo,v1
0.98,2,3544,1,653,0.8442857142857143,0.6666666666666666,0.0030534351145038168,0.0060790273556231,teste,sem_alvo,v1
0.99,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,sem_alvo,v1
1.0,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,sem_alvo,v1
0.0,655,0,3545,0,0.15595238095238095,0.15595238095238095,1.0,0.2698249227600412,teste,sem_alvo,v2
0.01,634,1562,1983,21,0.5228571428571429,0.24226213221245702,0.9679389312977099,0.38753056234718825,teste,sem_alvo,v2
0.02,626,1807,1738,29,0.5792857142857143,0.26480541455160744,0.9557251908396946,0.4147068565750248,teste,sem_alvo,v2
0.03,625,1939,1606,30,0.6104761904761905,0.2801434334379202,0.9541984732824428,0.4331254331254331,teste,sem_alvo,v2
0.04,625,2055,1490,30,0.638095238095238,0.29550827423167847,0.9541984732824428,0.45126353790613716,teste,sem_alvo,v2
0.05,624,2155,1390,31,0.6616666666666666,0.3098311817279047,0.9526717557251908,0.46759085799925065,teste,sem_alvo,v2
0.06,623,2233,1312,32,0.68,0.3219638242894057,0.9511450381679389,0.4810810810810811,teste,sem_alvo,v2
0.07,621,2288,1257,34,0.6926190476190476,0.3306709265175719,0.9480916030534351,0.4903276746940387,teste,sem_alvo,v2
0.08,621,2337,1208,34,0.7042857142857143,0.3395297977036632,0.9480916030534351,0.5,teste,sem_alvo,v2
0.09,621,2381,1164,34,0.7147619047619047,0.34789915966386553,0.9480916030534351,0.509016393442623,teste,sem_alvo,v2
0.1,621,2415,1130,34,0.7228571428571429,0.35465448315248427,0.9480916030534351,0.516209476309227,teste,sem_alvo,v2
0.11,621,2441,1104,34,0.729047619047619,0.36,0.9480916030534351,0.5218487394957984,teste,sem_alvo,v2
0.12,618,2474,1071,37,0.7361904761904762,0.36589698046181174,0.9435114503816794,0.5273037542662116,teste,sem_alvo,v2
0.13,616,2507,1038,39,0.7435714285714285,0.3724304715840387,0.9404580152671755,0.5335643135556518,teste,sem_alvo,v2
0.14,616,2546,999,39,0.7528571428571429,0.3814241486068111,0.9404580152671755,0.5427312775330396,teste,sem_alvo,v2
0.15,614,2577,968,41,0.7597619047619047,0.38811630847029077,0.9374045801526718,0.548949485918641,teste,sem_alvo,v2
0.16,611,2605,940,44,0.7657142857142857,0.3939393939393939,0.932824427480916,0.5539437896645513,teste,sem_alvo,v2
0.17,608,2623,922,47,0.7692857142857142,0.39738562091503266,0.9282442748091603,0.5565217391304348,teste,sem_alvo,v2
0.18,606,2639,906,49,0.7726190476190476,0.4007936507936508,0.9251908396946565,0.5592985694508538,teste,sem_alvo,v2
0.19,604,2658,887,51,0.7766666666666666,0.40509725016767273,0.9221374045801527,0.5629077353215284,teste,sem_alvo,v2
0.2,603,2680,865,52,0.7816666666666666,0.41076294277929154,0.9206106870229007,0.5680640602920396,teste,sem_alvo,v2
0.21,596,2699,846,59,0.7845238095238095,0.4133148404993065,0.9099236641221374,0.5684310920362422,teste,sem_alvo,v2
0.22,594,2717,828,61,0.7883333333333333,0.4177215189873418,0.9068702290076336,0.5719788155994222,teste,sem_alvo,v2
0.23,590,2734,811,65,0.7914285714285715,0.4211277658815132,0.9007633587786259,0.5739299610894941,teste,sem_alvo,v2
0.24,585,2749,796,70,0.7938095238095239,0.4236060825488776,0.8931297709923665,0.574656188605108,teste,sem_alvo,v2
0.25,582,2765,780,73,0.7969047619047619,0.42731277533039647,0.8885496183206106,0.5770946950917204,teste,sem_alvo,v2
0.26,580,2775,770,75,0.7988095238095239,0.42962962962962964,0.8854961832061069,0.5785536159600998,teste,sem_alvo,v2
0.27,576,2791,754,79,0.8016666666666666,0.4330827067669173,0.8793893129770992,0.580352644836272,teste,sem_alvo,v2
0.28,572,2806,739,83,0.8042857142857143,0.43630816170861936,0.8732824427480916,0.5818921668362157,teste,sem_alvo,v2
0.29,569,2818,727,86,0.8064285714285714,0.4390432098765432,0.8687022900763359,0.583290620194772,teste,sem_alvo,v2
0.3,567,2834,711,88,0.8097619047619048,0.44366197183098594,0.8656488549618321,0.586652871184687,teste,sem_alvo,v2
0.31,565,2855,690,90,0.8142857142857143,0.450199203187251,0.8625954198473282,0.5916230366492147,teste,sem_alvo,v2
0.32,561,2866,679,94,0.815952380952381,0.45241935483870965,0.8564885496183207,0.5920844327176781,teste,sem_alvo,v2
0.33,556,2888,657,99,0.82,0.4583676834295136,0.8488549618320611,0.5952890792291221,teste,sem_alvo,v2
0.34,551,2896,649,104,0.8207142857142857,0.45916666666666667,0.8412213740458016,0.5940700808625337,teste,sem_alvo,v2
0.35000000000000003,548,2915,630,107,0.8245238095238095,0.46519524617996605,0.8366412213740458,0.5979268957992362,teste,sem_alvo,v2
0.36,544,2928,617,111,0.8266666666666667,0.46856158484065463,0.8305343511450382,0.5991189427312775,teste,sem_alvo,v2
0.37,537,2944,601,118,0.8288095238095238,0.4718804920913884,0.8198473282442749,0.5989960959286112,teste,sem_alvo,v2
0.38,528,2950,595,127,0.8280952380952381,0.4701691896705254,0.8061068702290076,0.59392575928009,teste,sem_alvo,v2
0.39,526,2959,586,129,0.8297619047619048,0.47302158273381295,0.8030534351145038,0.5953593661573288,teste,sem_alvo,v2
0.4,521,2965,580,134,0.83,0.4732061762034514,0.7954198473282442,0.5933940774487472,teste,sem_alvo,v2
0.41000000000000003,513,2972,573,142,0.8297619047619048,0.4723756906077348,0.783206106870229,0.5893164847788627,teste,sem_alvo,v2
0.42,509,2978,567,146,0.8302380952380952,0.47304832713754646,0.7770992366412214,0.5880993645291739,teste,sem_alvo,v2
0.43,505,2993,552,150,0.8328571428571429,0.47776726584673607,0.7709923664122137,0.5899532710280374,teste,sem_alvo,v2
0.44,502,3004,541,153,0.8347619047619048,0.4813039309683605,0.766412213740458,0.591283863368669,teste,sem_alvo,v2
0.45,498,3015,530,157,0.8364285714285714,0.48443579766536965,0.7603053435114504,0.5918003565062389,teste,sem_alvo,v2
0.46,492,3033,512,163,0.8392857142857143,0.4900398406374502,0.751145038167939,0.593128390596745,teste,sem_alvo,v2
0.47000000000000003,483,3049,496,172,0.840952380952381,0.4933605720122574,0.7374045801526717,0.591187270501836,teste,sem_alvo,v2
0.48,472,3065,480,183,0.8421428571428572,0.4957983193277311,0.7206106870229008,0.5874299937772246,teste,sem_alvo,v2
0.49,462,3082,463,193,0.8438095238095238,0.49945945945945946,0.7053435114503817,0.5848101265822785,teste,sem_alvo,v2
0.5,457,3112,433,198,0.8497619047619047,0.5134831460674157,0.6977099236641221,0.5915857605177993,teste,sem_alvo,v2
0.51,446,3131,414,209,0.8516666666666667,0.5186046511627908,0.6809160305343511,0.5887788778877888,teste,sem_alvo,v2
0.52,440,3150,395,215,0.8547619047619047,0.5269461077844312,0.6717557251908397,0.5906040268456376,teste,sem_alvo,v2
0.53,436,3170,375,219,0.8585714285714285,0.5376078914919852,0.665648854961832,0.5948158253751705,teste,sem_alvo,v2
0.54,428,3183,362,227,0.8597619047619047,0.5417721518987342,0.6534351145038167,0.5923875432525951,teste,sem_alvo,v2
0.55,421,3194,351,234,0.8607142857142858,0.5453367875647669,0.6427480916030535,0.5900490539593553,teste,sem_alvo,v2
0.56,413,3211,334,242,0.8628571428571429,0.5528781793842035,0.6305343511450382,0.5891583452211127,teste,sem_alvo,v2
0.5700000000000001,406,3227,318,249,0.865,0.5607734806629834,0.6198473282442748,0.5888324873096447,teste,sem_alvo,v2
0.58,400,3243,302,255,0.8673809523809524,0.5698005698005698,0.6106870229007634,0.5895357406042742,teste,sem_alvo,v2
0.59,397,3258,287,258,0.8702380952380953,0.5804093567251462,0.6061068702290077,0.5929798356982823,teste,sem_alvo,v2
0.6,394,3269,276,261,0.8721428571428571,0.5880597014925373,0.601526717557252,0.5947169811320755,teste,sem_alvo,v2
0.61,384,3281,264,271,0.8726190476190476,0.5925925925925926,0.5862595419847328,0.5894090560245587,teste,sem_alvo,v2
0.62,381,3294,251,274,0.875,0.6028481012658228,0.5816793893129771,0.5920745920745921,teste,sem_alvo,v2
0.63,373,3317,228,282,0.8785714285714286,0.6206322795341098,0.5694656488549619,0.5939490445859873,teste,sem_alvo,v2
0.64,365,3344,201,290,0.883095238095238,0.6448763250883393,0.5572519083969466,0.5978705978705978,teste,sem_alvo,v2
0.65,356,3378,167,299,0.8890476190476191,0.6806883365200764,0.5435114503816794,0.6044142614601019,teste,sem_alvo,v2
0.66,341,3403,142,314,0.8914285714285715,0.7060041407867494,0.5206106870229008,0.5992970123022847,teste,sem_alvo,v2
0.67,331,3421,124,324,0.8933333333333333,0.7274725274725274,0.5053435114503817,0.5963963963963964,teste,sem_alvo,v2
0.68,320,3438,107,335,0.8947619047619048,0.7494145199063232,0.48854961832061067,0.5914972273567468,teste,sem_alvo,v2
0.6900000000000001,314,3450,95,341,0.8961904761904762,0.7677261613691931,0.47938931297709925,0.5902255639097744,teste,sem_alvo,v2
0.7000000000000001,301,3454,91,354,0.8940476190476191,0.7678571428571429,0.4595419847328244,0.5749761222540593,teste,sem_alvo,v2
0.71,271,3462,83,384,0.8888095238095238,0.7655367231638418,0.41374045801526715,0.5371655104063429,teste,sem_alvo,v2
0.72,262,3464,81,393,0.8871428571428571,0.7638483965014577,0.4,0.5250501002004008,teste,sem_alvo,v2
0.73,250,3471,74,405,0.8859523809523809,0.7716049382716049,0.3816793893129771,0.5107252298263534,teste,sem_alvo,v2
0.74,243,3481,64,412,0.8866666666666667,0.7915309446254072,0.3709923664122137,0.5051975051975052,teste,sem_alvo,v2
0.75,225,3487,58,430,0.8838095238095238,0.7950530035335689,0.3435114503816794,0.47974413646055436,teste,sem_alvo,v2
0.76,207,3495,50,448,0.8814285714285715,0.8054474708171206,0.31603053435114503,0.45394736842105265,teste,sem_alvo,v2
0.77,196,3503,42,459,0.8807142857142857,0.8235294117647058,0.29923664122137406,0.43896976483762595,teste,sem_alvo,v2
0.78,176,3511,34,479,0.8778571428571429,0.8380952380952381,0.2687022900763359,0.4069364161849711,teste,sem_alvo,v2
0.79,158,3517,28,497,0.875,0.8494623655913979,0.24122137404580152,0.375743162901308,teste,sem_alvo,v2
0.8,145,3520,25,510,0.8726190476190476,0.8529411764705882,0.22137404580152673,0.3515151515151515,teste,sem_alvo,v2
0.81,138,3527,18,517,0.8726190476190476,0.8846153846153846,0.21068702290076335,0.3403205918618989,teste,sem_alvo,v2
0.8200000000000001,125,3531,14,530,0.8704761904761905,0.8992805755395683,0.19083969465648856,0.3148614609571788,teste,sem_alvo,v2
0.8300000000000001,107,3533,12,548,0.8666666666666667,0.8991596638655462,0.1633587786259542,0.27648578811369506,teste,sem_alvo,v2
0.84,91,3536,9,564,0.8635714285714285,0.91,0.13893129770992366,0.2410596026490066,teste,sem_alvo,v2
0.85,75,3539,6,580,0.8604761904761905,0.9259259259259259,0.11450381679389313,0.20380434782608695,teste,sem_alvo,v2
0.86,62,3540,5,593,0.8576190476190476,0.9253731343283582,0.09465648854961832,0.17174515235457063,teste,sem_alvo,v2
0.87,52,3542,3,603,0.8557142857142858,0.9454545454545454,0.07938931297709924,0.14647887323943662,teste,sem_alvo,v2
0.88,47,3543,2,608,0.8547619047619047,0.9591836734693877,0.0717557251908397,0.13352272727272727,teste,sem_alvo,v2
0.89,36,3543,2,619,0.8521428571428571,0.9473684210526315,0.0549618320610687,0.1038961038961039,teste,sem_alvo,v2
0.9,31,3543,2,624,0.8509523809523809,0.9393939393939394,0.04732824427480916,0.09011627906976744,teste,sem_alvo,v2
0.91,28,3543,2,627,0.8502380952380952,0.9333333333333333,0.042748091603053436,0.08175182481751825,teste,sem_alvo,v2
0.92,27,3543,2,628,0.85,0.9310344827586207,0.04122137404580153,0.07894736842105263,teste,sem_alvo,v2
0.93,25,3543,2,630,0.8495238095238096,0.9259259259259259,0.03816793893129771,0.07331378299120235,teste,sem_alvo,v2
0.9400000000000001,23,3543,2,632,0.849047619047619,0.92,0.035114503816793895,0.06764705882352941,teste,sem_alvo,v2
0.9500000000000001,19,3543,2,636,0.8480952380952381,0.9047619047619048,0.02900763358778626,0.05621301775147929,teste,sem_alvo,v2
0.96,12,3545,0,643,0.8469047619047619,1.0,0.0183206106870229,0.035982008995502246,teste,sem_alvo,v2
0.97,6,3545,0,649,0.8454761904761905,1.0,0.00916030534351145,0.018154311649016642,teste,sem_alvo,v2
0.98,1,3545,0,654,0.8442857142857143,1.0,0.0015267175572519084,0.003048780487804878,teste,sem_alvo,v2
0.99,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,sem_alvo,v2
1.0,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,sem_alvo,v2
0.0,599,0,3601,0,0.14261904761904762,0.14261904761904762,1.0,0.24963534069597834,producao,rotulado,v1
0.01,599,297,3304,0,0.21333333333333335,0.15347168844478606,1.0,0.26610395379831187,producao,rotulado,v1
0.02,599,543,3058,0,0.2719047619047619,0.16379546076018595,1.0,0.28148496240601506,producao,rotulado,v1
0.03,599,804,2797,0,0.33404761904761904,0.17638398115429918,1.0,0.29987484355444305,producao,rotulado,v1
0.04,599,1090,2511,0,0.40214285714285714,0.19260450160771705,1.0,0.32299811269884066,producao,rotulado,v1
0.05,599,1392,2209,0,0.47404761904761905,0.21331908831908833,1.0,0.35162899911945994,producao,rotulado,v1
0.06,599,1642,1959,0,0.5335714285714286,0.2341673182173573,1.0,0.3794741843522331,producao,rotulado,v1
0.07,599,1898,1703,0,0.5945238095238096,0.2602085143353606,1.0,0.4129610479145122,producao,rotulado,v1
0.08,599,2075,1526,0,0.6366666666666667,0.2818823529411765,1.0,0.4397944199706314,producao,rotulado,v1
0.09,599,2232,1369,0,0.674047619047619,0.304369918699187,1.0,0.4666926373198286,producao,rotulado,v1
0.1,599,2336,1265,0,0.6988095238095238,0.32135193133047213,1.0,0.48639870077141695,producao,rotulado,v1
0.11,599,2399,1202,0,0.7138095238095238,0.3325930038867296,1.0,0.49916666666666665,producao,rotulado,v1
0.12,599,2468,1133,0,0.7302380952380952,0.34584295612009236,1.0,0.5139425139425139,producao,rotulado,v1
0.13,599,2516,1085,0,0.7416666666666667,0.35570071258907365,1.0,0.5247481384143671,producao,rotulado,v1
0.14,599,2556,1045,0,0.7511904761904762,0.36435523114355234,1.0,0.5341061078912172,producao,rotulado,v1
0.15,599,2587,1014,0,0.7585714285714286,0.37135771853688776,1.0,0.5415913200723327,producao,rotulado,v1
0.16,599,2629,972,0,0.7685714285714286,0.38128580521960537,1.0,0.552073732718894,producao,rotulado,v1
0.17,599,2660,941,0,0.775952380952381,0.38896103896103895,1.0,0.5600748013090229,producao,rotulado,v1
0.18,599,2688,913,0,0.7826190476190477,0.39616402116402116,1.0,0.5675035528185693,producao,rotulado,v1
0.19,599,2721,880,0,0.7904761904761904,0.4050033806626099,1.0,0.5765158806544755,producao,rotulado,v1
0.2,599,2753,848,0,0.7980952380952381,0.41395991706979957,1.0,0.5855327468230694,producao,rotulado,v1
0.21,599,2778,823,0,0.804047619047619,0.4212376933895921,1.0,0.5927758535378526,producao,rotulado,v1
0.22,599,2799,802,0,0.809047619047619,0.42755174875089225,1.0,0.599,producao,rotulado,v1
0.23,599,2821,780,0,0.8142857142857143,0.43437273386511965,1.0,0.6056622851365016,producao,rotulado,v1
0.24,599,2839,762,0,0.8185714285714286,0.44011756061719326,1.0,0.6112244897959184,producao,rotulado,v1
0.25,599,2854,747,0,0.8221428571428572,0.4450222882615156,1.0,0.6159383033419024,producao,rotulado,v1
0.26,599,2864,737,0,0.8245238095238095,0.44835329341317365,1.0,0.6191214470284238,producao,rotulado,v1
0.27,599,2873,728,0,0.8266666666666667,0.45139412207987945,1.0,0.6220145379023884,producao,rotulado,v1
0.28,598,2884,717,1,0.829047619047619,0.45475285171102664,0.998330550918197,0.6248693834900731,producao,rotulado,v1
0.29,597,2888,713,2,0.8297619047619048,0.45572519083969465,0.996661101836394,0.6254583551597696,producao,rotulado,v1
0.3,597,2895,706,2,0.8314285714285714,0.45817344589409054,0.996661101836394,0.6277602523659306,producao,rotulado,v1
0.31,597,2898,703,2,0.8321428571428572,0.4592307692307692,0.996661101836394,0.6287519747235387,producao,rotulado,v1
0.32,597,2906,695,2,0.834047619047619,0.46207430340557276,0.996661101836394,0.6314119513484928,producao,rotulado,v1
0.33,597,2915,686,2,0.8361904761904762,0.46531566640685895,0.996661101836394,0.6344314558979809,producao,rotulado,v1
0.34,597,2922,679,2,0.8378571428571429,0.46786833855799376,0.996661101836394,0.6368,producao,rotulado,v1
0.35000000000000003,597,2930,671,2,0.8397619047619047,0.47082018927444796,0.996661101836394,0.6395286555972148,producao,rotulado,v1
0.36,597,2936,665,2,0.8411904761904762,0.47305863708399365,0.996661101836394,0.6415905427189683,producao,rotulado,v1
0.37,596,2944,657,3,0.8428571428571429,0.475658419792498,0.994991652754591,0.6436285097192225,producao,rotulado,v1
0.38,596,2950,651,3,0.8442857142857143,0.47794707297514033,0.994991652754591,0.6457204767063922,producao,rotulado,v1
0.39,595,2956,645,4,0.8454761904761905,0.4798387096774194,0.993322203672788,0.6470908102229472,producao,rotulado,v1
0.4,595,2960,641,4,0.8464285714285714,0.4813915857605178,0.993322203672788,0.6485013623978202,producao,rotulado,v1
0.41000000000000003,595,2960,641,4,0.8464285714285714,0.4813915857605178,0.993322203672788,0.6485013623978202,producao,rotulado,v1
0.42,595,2964,637,4,0.8473809523809523,0.48295454545454547,0.993322203672788,0.6499180775532496,producao,rotulado,v1
0.43,595,2970,631,4,0.8488095238095238,0.48531810766721045,0.993322203672788,0.6520547945205479,producao,rotulado,v1
0.44,595,2974,627,4,0.8497619047619047,0.4869067103109656,0.993322203672788,0.6534870950027457,producao,rotulado,v1
0.45,593,2979,622,6,0.8504761904761905,0.48806584362139915,0.989983305509182,0.6538037486218302,producao,rotulado,v1
0.46,592,2991,610,7,0.8530952380952381,0.4925124792013311,0.988313856427379,0.6574125485841199,producao,rotulado,v1
0.47000000000000003,590,2996,605,9,0.8538095238095238,0.49372384937238495,0.9849749582637729,0.6577480490523969,producao,rotulado,v1
0.48,588,3002,599,11,0.8547619047619047,0.4953664700926706,0.9816360601001669,0.658454647256439,producao,rotulado,v1
0.49,587,3010,591,12,0.8564285714285714,0.49830220713073003,0.9799666110183639,0.6606640405177265,producao,rotulado,v1
0.5,587,3017,584,12,0.8580952380952381,0.5012809564474808,0.9799666110183639,0.6632768361581921,producao,rotulado,v1
0.51,585,3024,577,14,0.8592857142857143,0.5034423407917383,0.9766277128547579,0.6643952299829642,producao,rotulado,v1
0.52,581,3037,564,18,0.8614285714285714,0.5074235807860262,0.9699499165275459,0.6662844036697247,producao,rotulado,v1
0.53,580,3049,552,19,0.8640476190476191,0.5123674911660777,0.9682804674457429,0.6701328711727326,producao,rotulado,v1
0.54,578,3064,537,21,0.8671428571428571,0.5183856502242152,0.9649415692821369,0.6744457409568262,producao,rotulado,v1
0.55,576,3075,526,23,0.8692857142857143,0.5226860254083484,0.9616026711185309,0.6772486772486772,producao,rotulado,v1
0.56,575,3080,521,24,0.8702380952380953,0.5246350364963503,0.9599332220367279,0.6784660766961652,producao,rotulado,v1
0.5700000000000001,571,3088,513,28,0.8711904761904762,0.5267527675276753,0.9532554257095158,0.6785502079619726,producao,rotulado,v1
0.58,571,3104,497,28,0.875,0.5346441947565543,0.9532554257095158,0.6850629874025195,producao,rotulado,v1
0.59,569,3114,487,30,0.8769047619047619,0.5388257575757576,0.9499165275459098,0.6876132930513595,producao,rotulado,v1
0.6,566,3132,469,33,0.8804761904761905,0.5468599033816425,0.9449081803005008,0.6927784577723378,producao,rotulado,v1
0.61,563,3155,446,36,0.8852380952380953,0.557978196233895,0.9398998330550918,0.7002487562189055,producao,rotulado,v1
0.62,560,3173,428,39,0.8888095238095238,0.5668016194331984,0.9348914858096828,0.7057340894770007,producao,rotulado,v1
0.63,555,3186,415,44,0.8907142857142857,0.5721649484536082,0.9265442404006677,0.7074569789674953,producao,rotulado,v1
0.64,554,3201,400,45,0.8940476190476191,0.5807127882599581,0.9248747913188647,0.7134578235672892,producao,rotulado,v1
0.65,552,3209,392,47,0.8954761904761904,0.5847457627118644,0.9215358931552587,0.7154893065456902,producao,rotulado,v1
0.66,547,3211,390,52,0.8947619047619048,0.583778014941302,0.9131886477462438,0.7122395833333334,producao,rotulado,v1
0.67,547,3216,385,52,0.895952380952381,0.5869098712446352,0.9131886477462438,0.7145656433703462,producao,rotulado,v1
0.68,542,3218,383,57,0.8952380952380953,0.585945945945946,0.9048414023372288,0.7112860892388452,producao,rotulado,v1
0.6900000000000001,538,3224,377,61,0.8957142857142857,0.5879781420765028,0.8981636060100167,0.7107001321003963,producao,rotulado,v1
0.7000000000000001,532,3229,372,67,0.8954761904761904,0.588495575221239,0.8881469115191987,0.7079174983366601,producao,rotulado,v1
0.71,527,3238,363,72,0.8964285714285715,0.5921348314606741,0.8797996661101837,0.7078576225654802,producao,rotulado,v1
0.72,523,3244,357,76,0.8969047619047619,0.5943181818181819,0.8731218697829716,0.7072346179851251,producao,rotulado,v1
0.73,520,3259,342,79,0.8997619047619048,0.6032482598607889,0.8681135225375626,0.7118412046543463,producao,rotulado,v1
0.74,516,3272,329,83,0.9019047619047619,0.6106508875739645,0.8614357262103506,0.7146814404432132,producao,rotulado,v1
0.75,508,3302,299,91,0.9071428571428571,0.6294919454770755,0.8480801335559266,0.7226173541963016,producao,rotulado,v1
0.76,500,3341,260,99,0.9145238095238095,0.6578947368421053,0.8347245409015025,0.7358351729212657,producao,rotulado,v1
0.77,490,3370,231,109,0.919047619047619,0.6796116504854369,0.8180300500834724,0.7424242424242424,producao,rotulado,v1
0.78,479,3393,208,120,0.9219047619047619,0.6972343522561864,0.7996661101836394,0.744945567651633,producao,rotulado,v1
0.79,465,3407,194,134,0.9219047619047619,0.7056145675265554,0.7762938230383973,0.739268680445151,producao,rotulado,v1
0.8,448,3419,182,151,0.9207142857142857,0.7111111111111111,0.7479131886477463,0.7290480065093572,producao,rotulado,v1
0.81,426,3427,174,173,0.9173809523809524,0.71,0.7111853088480802,0.7105921601334445,producao,rotulado,v1
0.8200000000000001,406,3438,163,193,0.9152380952380952,0.7135325131810193,0.67779632721202,0.6952054794520548,producao,rotulado,v1
0.8300000000000001,389,3447,154,210,0.9133333333333333,0.716390423572744,0.6494156928213689,0.681260945709282,producao,rotulado,v1
0.84,374,3462,139,225,0.9133333333333333,0.7290448343079922,0.6243739565943238,0.6726618705035972,producao,rotulado,v1
0.85,364,3471,130,235,0.9130952380952381,0.7368421052631579,0.6076794657762938,0.6660567246111619,producao,rotulado,v1
0.86,352,3477,124,247,0.9116666666666666,0.7394957983193278,0.5876460767946577,0.6548837209302325,producao,rotulado,v1
0.87,346,3486,115,253,0.9123809523809524,0.7505422993492408,0.5776293823038398,0.6528301886792452,producao,rotulado,v1
0.88,342,3490,111,257,0.9123809523809524,0.7549668874172185,0.5709515859766278,0.6501901140684411,producao,rotulado,v1
0.89,325,3503,98,274,0.9114285714285715,0.7683215130023641,0.5425709515859767,0.6360078277886497,producao,rotulado,v1
0.9,304,3509,92,295,0.9078571428571428,0.7676767676767676,0.5075125208681135,0.6110552763819096,producao,rotulado,v1
0.91,276,3522,79,323,0.9042857142857142,0.7774647887323943,0.4607679465776294,0.5786163522012578,producao,rotulado,v1
0.92,232,3533,68,367,0.8964285714285715,0.7733333333333333,0.38731218697829717,0.5161290322580645,producao,rotulado,v1
0.93,204,3548,53,395,0.8933333333333333,0.7937743190661478,0.34056761268781305,0.4766355140186916,producao,rotulado,v1
0.9400000000000001,172,3570,31,427,0.8909523809523809,0.8472906403940886,0.2871452420701169,0.428927680798005,producao,rotulado,v1
0.9500000000000001,132,3583,18,467,0.8845238095238095,0.88,0.22036727879799667,0.35246995994659547,producao,rotulado,v1
0.96,111,3589,12,488,0.8809523809523809,0.9024390243902439,0.18530884808013356,0.3074792243767313,producao,rotulado,v1
0.97,79,3598,3,520,0.8754761904761905,0.9634146341463414,0.1318864774624374,0.23201174743024963,producao,rotulado,v1
0.98,25,3601,0,574,0.8633333333333333,1.0,0.041736227045075125,0.08012820512820513,producao,rotulado,v1
0.99,1,3601,0,598,0.8576190476190476,1.0,0.001669449081803005,0.0033333333333333335,producao,rotulado,v1
1.0,0,3601,0,599,0.8573809523809524,0.0,0.0,0.0,producao,rotulado,v1
0.0,599,0,3601,0,0.14261904761904762,0.14261904761904762,1.0,0.24963534069597834,producao,rotulado,v2
0.01,599,988,2613,0,0.37785714285714284,0.1864881693648817,1.0,0.3143531881395959,producao,rotulado,v2
0.02,599,1527,2074,0,0.5061904761904762,0.2240927796483352,1.0,0.36613691931540343,producao,rotulado,v2
0.03,599,1917,1684,0,0.599047619047619,0.26237406920718354,1.0,0.41568355308813326,producao,rotulado,v2
0.04,599,2113,1488,0,0.6457142857142857,0.2870148538572113,1.0,0.4460163812360387,producao,rotulado,v2
0.05,599,2249,1352,0,0.6780952380952381,0.3070220399794977,1.0,0.46980392156862744,producao,rotulado,v2
0.06,599,2367,1234,0,0.7061904761904761,0.32678668848881615,1.0,0.4925986842105263,producao,rotulado,v2
0.07,599,2476,1125,0,0.7321428571428571,0.3474477958236659,1.0,0.5157124408092983,producao,rotulado,v2
0.08,599,2537,1064,0,0.7466666666666667,0.36019242333132895,1.0,0.5296198054818745,producao,rotulado,v2
0.09,599,2580,1021,0,0.7569047619047619,0.3697530864197531,1.0,0.5398828301036503,producao,rotulado,v2
0.1,599,2612,989,0,0.7645238095238095,0.37720403022670024,1.0,0.547782350251486,producao,rotulado,v2
0.11,599,2636,965,0,0.7702380952380953,0.3829923273657289,1.0,0.5538603791030976,producao,rotulado,v2
0.12,599,2653,948,0,0.7742857142857142,0.3872010342598578,1.0,0.5582479030754893,producao,rotulado,v2
0.13,599,2671,930,0,0.7785714285714286,0.3917593198168738,1.0,0.5629699248120301,producao,rotulado,v2
0.14,599,2692,909,0,0.7835714285714286,0.39721485411140584,1.0,0.5685809207403891,producao,rotulado,v2
0.15,599,2722,879,0,0.7907142857142857,0.40527740189445194,1.0,0.5767934520943668,producao,rotulado,v2
0.16,599,2743,858,0,0.7957142857142857,0.41111873713109126,1.0,0.5826848249027238,producao,rotulado,v2
0.17,598,2767,834,1,0.8011904761904762,0.4175977653631285,0.998330550918197,0.5888724766125062,producao,rotulado,v2
0.18,598,2789,812,1,0.8064285714285714,0.42411347517730497,0.998330550918197,0.5953210552513688,producao,rotulado,v2
